28.33066,J,NORMAL
28.68265,D,NORMAL
29.02399,D,NORMAL
29.37599,J,NORMAL
29.74932,J,NORMAL
30.06932,F,NORMAL
30.39998,F,NORMAL
30.78399,K,NORMAL
31.10399,K,NORMAL
31.45599,D,NORMAL
31.82932,D,NORMAL
32.18132,K,NORMAL
32.45866,K,NORMAL
32.81066,F,NORMAL
33.152,F,NORMAL
33.51465,J,NORMAL
33.86665,J,NORMAL
34.23998,D,NORMAL
34.61331,K,NORMAL
34.97599,F,NORMAL
35.13599,J,NORMAL
35.30664,F,NORMAL
35.45599,J,NORMAL
35.82932,D,NORMAL
36.18132,D,NORMAL
36.47998,K,NORMAL
36.61866,K,NORMAL
37.03465,D,NORMAL
37.03465,K,NORMAL
37.34399,K,NORMAL
37.34399,D,NORMAL
37.73866,F,NORMAL
37.73866,K,NORMAL
38.112,K,NORMAL
38.112,F,NORMAL
38.47465,J,NORMAL
38.47465,D,NORMAL
38.82664,J,NORMAL
38.82664,D,NORMAL
39.14664,F,NORMAL
39.14664,J,NORMAL
39.50932,J,NORMAL
39.50932,F,NORMAL
39.88265,K,NORMAL
39.88265,D,NORMAL
40.24533,F,NORMAL
40.24533,J,NORMAL
40.54399,D,NORMAL
40.91732,K,NORMAL
41.23732,F,NORMAL
41.58932,J,NORMAL
41.90932,D,NORMAL
42.07998,D,NORMAL
42.28265,K,NORMAL
42.64533,K,NORMAL
42.96533,F,NORMAL
43.32798,K,NORMAL
43.48798,K,NORMAL
43.63733,K,NORMAL
43.83998,F,NORMAL
44.11732,J,NORMAL
44.25599,D,NORMAL
44.38399,K,NORMAL
44.57598,F,NORMAL
44.84265,J,NORMAL
45.02399,J,NORMAL
45.35465,K,NORMAL
45.35465,D,NORMAL
45.89866,J,NORMAL
45.89866,F,NORMAL
46.28265,F,NORMAL
46.28265,J,NORMAL
46.37866,J,NORMAL
46.57066,D,NORMAL
46.98664,F,NORMAL
47.31733,K,NORMAL
47.65866,D,NORMAL
47.78664,K,NORMAL
48.58664,D,NORMAL
48.60798,F,NORMAL
48.62932,K,NORMAL
48.62932,J,NORMAL
48.88533,K,NORMAL
48.92798,J,NORMAL
48.94932,D,NORMAL
48.94932,F,NORMAL
49.48265,F,NORMAL
49.74932,F,NORMAL
49.89866,J,NORMAL
50.14399,D,NORMAL
50.29331,K,NORMAL
50.46399,F,NORMAL
50.60265,K,NORMAL
51.22131,D,NORMAL
51.22131,J,NORMAL
51.58399,K,NORMAL
51.58399,F,NORMAL
52.15998,F,NORMAL
52.512,F,NORMAL
52.70399,J,NORMAL
52.87465,J,NORMAL
53.06664,J,NORMAL
53.37599,D,NORMAL
53.77066,D,NORMAL
53.94131,D,NORMAL
54.12265,J,NORMAL
54.46399,F,NORMAL
54.63465,F,NORMAL
54.80533,F,NORMAL
55.18932,K,NORMAL
55.32798,K,NORMAL
55.48798,K,NORMAL
55.85066,J,NORMAL
55.97866,J,NORMAL
56.12798,J,NORMAL
56.53331,J,NORMAL
56.672,J,NORMAL
56.89598,D,NORMAL
57.24798,D,NORMAL
57.41866,D,NORMAL
57.59998,J,NORMAL
57.96265,D,NORMAL
58.112,D,NORMAL
58.30399,J,NORMAL
58.63465,F,NORMAL
58.80533,F,NORMAL
59.00798,K,NORMAL
59.34932,K,NORMAL
59.47733,K,NORMAL
59.64798,K,NORMAL
59.81866,K,NORMAL
59.97866,K,NORMAL
60.12798,K,NORMAL
60.24533,K,NORMAL
60.59732,D,NORMAL
60.89598,D,NORMAL
61.06664,K,NORMAL
61.472,F,NORMAL
61.472,D,NORMAL
61.82399,J,NORMAL
61.82399,K,NORMAL
62.14399,D,NORMAL
62.45331,D,NORMAL
62.64533,K,NORMAL
63.05066,F,NORMAL
63.38131,J,NORMAL
63.72265,J,NORMAL
63.85066,J,NORMAL
64.37331,D,NORMAL
64.55465,D,NORMAL
64.86399,K,NORMAL
65.25866,F,NORMAL
65.52533,J,NORMAL
65.64265,F,NORMAL
65.74932,J,NORMAL
65.96265,F,NORMAL
66.13331,J,NORMAL
66.54932,D,NORMAL
66.67732,D,NORMAL
67.05066,K,NORMAL
67.34932,K,NORMAL
67.74399,D,NORMAL
67.74399,K,NORMAL
68.23465,F,NORMAL
68.23465,J,NORMAL
68.40533,J,NORMAL
68.40533,F,NORMAL
68.92798,F,NORMAL
69.25866,K,NORMAL
69.40798,D,NORMAL
69.57866,J,NORMAL
69.952,D,NORMAL
70.10132,D,NORMAL
70.46399,K,NORMAL
70.83733,F,NORMAL
70.99732,J,NORMAL
71.21066,D,NORMAL
71.37066,D,NORMAL
71.72266,K,NORMAL
72.032,D,NORMAL
72.19199,J,NORMAL
72.42664,F,NORMAL
72.60798,J,NORMAL
73.21599,F,NORMAL
73.54665,J,NORMAL
73.59998,F,NORMAL
73.88799,J,NORMAL
74.30399,J,NORMAL
74.30399,F,NORMAL
74.592,D,NORMAL
74.83733,D,NORMAL
75.05066,K,NORMAL
75.41331,K,NORMAL
75.73331,D,NORMAL
76.09599,K,NORMAL
76.47998,K,NORMAL
76.61866,K,NORMAL
76.74664,D,NORMAL
77.24798,F,NORMAL
77.26932,K,NORMAL
77.29066,J,NORMAL
77.29066,D,NORMAL
77.59998,D,NORMAL
77.77066,K,NORMAL
77.98399,K,NORMAL
78.31465,F,NORMAL
78.47465,J,NORMAL
78.82664,D,NORMAL
79.53065,K,NORMAL
79.70132,F,NORMAL
79.88265,J,NORMAL
80.11732,F,NORMAL
80.44798,D,NORMAL
80.79998,K,NORMAL
81.58932,D,NORMAL
81.73866,K,NORMAL
81.87733,F,NORMAL
82.03732,J,NORMAL
82.20798,F,NORMAL
82.37866,J,NORMAL
82.50665,F,NORMAL
82.66664,K,NORMAL
82.84798,D,NORMAL
83.072,J,NORMAL
83.22131,F,NORMAL
83.38132,J,NORMAL
83.73331,D,NORMAL
83.73331,K,NORMAL
84.08533,F,NORMAL
84.08533,J,NORMAL
84.41599,K,NORMAL
84.45866,J,NORMAL
84.46932,F,NORMAL
84.46932,D,NORMAL
84.82131,F,NORMAL
85.16265,J,NORMAL
85.48265,J,NORMAL
85.64265,D,NORMAL
85.99465,D,NORMAL
86.19733,K,NORMAL
86.34664,K,NORMAL
86.69866,F,NORMAL
86.82664,J,NORMAL
87.01866,F,NORMAL
87.33866,D,NORMAL
87.69066,K,NORMAL
87.96798,K,NORMAL
88.30932,F,NORMAL
88.58665,F,NORMAL
88.90665,J,NORMAL
89.18399,D,NORMAL
89.48265,D,NORMAL
89.69598,K,NORMAL
90.25066,F,NORMAL
90.42132,J,NORMAL
90.60265,D,NORMAL
90.78399,D,NORMAL
91.09331,K,NORMAL
91.31732,K,NORMAL
91.65866,F,NORMAL
91.81866,J,NORMAL
92.06399,D,NORMAL
92.34132,D,NORMAL
92.49065,K,NORMAL
92.83199,F,NORMAL
93.13066,F,NORMAL
93.32265,J,NORMAL
93.632,D,NORMAL
94.01598,K,NORMAL
94.38932,K,NORMAL
94.70932,F,NORMAL
95.01866,J,NORMAL
95.17867,J,NORMAL
95.58399,K,NORMAL
95.58399,D,NORMAL
95.92533,J,NORMAL
95.92533,F,NORMAL
96.352,K,NORMAL
96.352,F,NORMAL
96.70399,F,NORMAL
96.70399,K,NORMAL
97.04533,D,NORMAL
97.04533,J,NORMAL
97.38664,J,NORMAL
97.38664,D,NORMAL
97.69598,F,NORMAL
98.09066,J,NORMAL
98.42132,F,NORMAL
98.58131,J,NORMAL
98.76265,D,NORMAL
98.93331,K,NORMAL
99.09331,F,NORMAL
99.44533,F,NORMAL
99.59465,J,NORMAL
99.92533,D,NORMAL
100.096,D,NORMAL
100.4907,J,NORMAL
100.8427,J,NORMAL
101.2373,F,NORMAL
101.2373,D,NORMAL
101.8133,J,NORMAL
101.8133,K,NORMAL
102.336,D,NORMAL
102.5066,F,NORMAL
103.1573,K,NORMAL
103.2533,J,NORMAL
103.8187,F,NORMAL
104.1493,F,NORMAL
104.3413,J,NORMAL
104.704,D,NORMAL
104.864,K,NORMAL
105.2587,J,NORMAL
105.2587,F,NORMAL
105.6107,F,NORMAL
105.6107,J,NORMAL
105.76,J,NORMAL
105.76,F,NORMAL
106.0266,D,NORMAL
106.0266,K,NORMAL
106.3466,D,NORMAL
106.3466,K,NORMAL
106.4746,K,NORMAL
106.4746,D,NORMAL
106.8266,K,NORMAL
106.848,F,NORMAL
106.8693,J,NORMAL
106.8693,D,NORMAL
107.1466,F,NORMAL
107.6373,F,NORMAL
108.0213,J,NORMAL
108.3627,J,NORMAL
108.992,F,NORMAL
109.0133,K,NORMAL
109.024,J,NORMAL
109.024,D,NORMAL
