43.43465,J,NORMAL
43.62664,K,NORMAL
44.11732,J,NORMAL
44.45866,F,NORMAL
44.94932,D,NORMAL
45.632,F,NORMAL
46.03732,J,NORMAL
46.31465,F,NORMAL
46.86932,K,NORMAL
47.23199,D,NORMAL
47.35998,K,NORMAL
47.50932,D,NORMAL
47.67998,K,NORMAL
47.76533,D,NORMAL
48.34132,F,NORMAL
48.66132,F,NORMAL
49.04533,J,NORMAL
49.34399,J,NORMAL
49.70664,D,NORMAL
50.04798,D,NORMAL
50.38932,K,NORMAL
50.73066,K,NORMAL
51.07199,F,NORMAL
51.07199,K,NORMAL
51.75465,D,NORMAL
51.75465,J,NORMAL
52.37331,F,NORMAL
52.37331,J,NORMAL
53.05598,D,NORMAL
53.05598,K,NORMAL
53.73866,D,NORMAL
53.73866,K,NORMAL
54.07998,F,NORMAL
54.07998,J,NORMAL
54.42131,F,NORMAL
54.42131,J,NORMAL
54.61331,J,NORMAL
54.61331,F,NORMAL
54.97599,D,NORMAL
54.97599,K,NORMAL
55.29599,D,NORMAL
55.29599,K,NORMAL
55.44533,K,NORMAL
55.44533,D,NORMAL
55.80798,D,NORMAL
55.80798,K,NORMAL
56.14932,F,NORMAL
56.49066,J,NORMAL
56.81066,F,NORMAL
57.152,J,NORMAL
57.30132,J,NORMAL
57.66399,F,NORMAL
58.04798,F,NORMAL
58.38932,D,NORMAL
58.70932,D,NORMAL
59.13599,K,NORMAL
59.51998,K,NORMAL
59.86132,D,NORMAL
60.13866,D,NORMAL
60.47998,K,NORMAL
60.79998,K,NORMAL
61.11998,K,NORMAL
61.46132,D,NORMAL
61.82399,D,NORMAL
61.82399,K,NORMAL
62.14399,F,NORMAL
62.14399,J,NORMAL
62.57066,F,NORMAL
62.57066,J,NORMAL
62.91199,F,NORMAL
62.91199,J,NORMAL
63.21066,D,NORMAL
63.21066,K,NORMAL
63.55199,K,NORMAL
63.55199,F,NORMAL
63.91465,F,NORMAL
63.91465,K,NORMAL
64.27732,D,NORMAL
64.27732,J,NORMAL
64.61866,D,NORMAL
64.61866,J,NORMAL
64.87465,F,NORMAL
65.02399,K,NORMAL
65.21599,D,NORMAL
65.40798,J,NORMAL
65.55733,F,NORMAL
65.74932,K,NORMAL
65.89866,D,NORMAL
66.09066,K,NORMAL
66.09066,D,NORMAL
66.26131,K,NORMAL
66.26131,D,NORMAL
66.36798,K,NORMAL
66.58131,F,NORMAL
66.90131,F,NORMAL
67.24265,J,NORMAL
67.56265,J,NORMAL
67.92533,D,NORMAL
68.09599,D,NORMAL
68.47998,K,NORMAL
68.84265,K,NORMAL
69.20533,D,NORMAL
69.93066,F,NORMAL
69.93066,J,NORMAL
70.63465,K,NORMAL
71.18932,D,NORMAL
71.93599,K,NORMAL
72.25599,F,NORMAL
72.57599,J,NORMAL
72.70399,D,NORMAL
72.85331,J,NORMAL
73.02399,D,NORMAL
73.47199,F,NORMAL
73.87733,F,NORMAL
74.04798,K,NORMAL
74.19733,F,NORMAL
74.36798,K,NORMAL
74.49599,F,NORMAL
74.83733,D,NORMAL
75.00798,D,NORMAL
75.37066,K,NORMAL
75.54131,K,NORMAL
75.69066,K,NORMAL
76.01066,F,NORMAL
76.13866,J,NORMAL
76.20265,F,NORMAL
76.26665,J,NORMAL
76.39465,F,NORMAL
76.39465,J,NORMAL
76.58665,J,NORMAL
76.58665,F,NORMAL
76.97066,D,NORMAL
76.97066,K,NORMAL
77.35464,F,NORMAL
77.35464,J,NORMAL
77.71732,F,NORMAL
77.71732,J,NORMAL
78.05866,K,NORMAL
78.05866,D,NORMAL
78.35732,D,NORMAL
78.35732,K,NORMAL
78.65598,F,NORMAL
78.82664,J,NORMAL
78.97598,F,NORMAL
79.29599,D,NORMAL
79.29599,K,NORMAL
79.70132,D,NORMAL
79.70132,K,NORMAL
80.04266,F,NORMAL
80.38399,F,NORMAL
80.74664,J,NORMAL
81.10932,J,NORMAL
81.45066,K,NORMAL
81.45066,D,NORMAL
81.81331,D,NORMAL
81.81331,K,NORMAL
82.11199,F,NORMAL
82.41066,F,NORMAL
82.77331,K,NORMAL
83.392,D,NORMAL
84.11732,J,NORMAL
84.73598,F,NORMAL
85.05598,D,NORMAL
85.46132,K,NORMAL
85.80265,K,NORMAL
86.12265,F,NORMAL
86.44265,K,NORMAL
86.61331,D,NORMAL
86.74132,K,NORMAL
87.01866,D,NORMAL
87.33866,K,NORMAL
87.70132,D,NORMAL
87.82932,K,NORMAL
87.91465,D,NORMAL
88.02132,K,NORMAL
88.10664,D,NORMAL
88.19199,K,NORMAL
88.38399,D,NORMAL
88.38399,K,NORMAL
88.74664,D,NORMAL
89.08798,F,NORMAL
89.42932,J,NORMAL
89.77066,K,NORMAL
89.94131,J,NORMAL
90.09066,F,NORMAL
90.47465,D,NORMAL
90.68798,K,NORMAL
90.83733,D,NORMAL
90.98664,K,NORMAL
91.13599,D,NORMAL
91.26399,K,NORMAL
91.41331,D,NORMAL
91.54131,K,NORMAL
91.66932,D,NORMAL
91.86131,K,NORMAL
91.98932,D,NORMAL
92.15998,K,NORMAL
92.30932,D,NORMAL
92.45866,K,NORMAL
92.56533,D,NORMAL
92.79998,K,NORMAL
93.01331,D,NORMAL
