62.13867,K,NORMAL
62.43733,D,NORMAL
62.58667,J,NORMAL
62.736,D,NORMAL
62.90667,J,NORMAL
63.09867,D,NORMAL
63.61067,K,NORMAL
63.61067,F,NORMAL
63.97333,D,NORMAL
64.4,F,NORMAL
64.86934,K,NORMAL
65.232,D,NORMAL
65.36,J,NORMAL
65.552,D,NORMAL
66.14933,K,NORMAL
66.36266,F,NORMAL
66.512,K,NORMAL
66.66133,F,NORMAL
66.96,J,NORMAL
67.28,D,NORMAL
67.42934,J,NORMAL
67.6,D,NORMAL
68.00533,K,NORMAL
68.00533,F,NORMAL
68.368,J,NORMAL
68.368,D,NORMAL
68.73067,K,NORMAL
68.73067,F,NORMAL
69.02934,D,NORMAL
69.136,J,NORMAL
69.28533,D,NORMAL
69.41333,J,NORMAL
69.62666,F,NORMAL
69.92533,K,NORMAL
70.33067,D,NORMAL
70.62933,J,NORMAL
71.056,F,NORMAL
71.20533,J,NORMAL
71.35467,F,NORMAL
71.54667,J,NORMAL
71.73867,F,NORMAL
72.208,D,NORMAL
72.336,K,NORMAL
72.57066,D,NORMAL
72.93333,J,NORMAL
73.27467,F,NORMAL
73.488,F,NORMAL
73.85067,K,NORMAL
74.21333,F,NORMAL
74.384,J,NORMAL
74.59734,F,NORMAL
74.832,D,NORMAL
75.64267,K,NORMAL
75.96267,D,NORMAL
76.368,J,NORMAL
76.73067,F,NORMAL
77.11467,K,NORMAL
77.30666,D,NORMAL
77.648,J,NORMAL
78.18134,F,NORMAL
78.416,J,NORMAL
78.65067,D,NORMAL
78.94933,K,NORMAL
79.29066,F,NORMAL
79.46133,J,NORMAL
79.90933,D,NORMAL
80.848,K,NORMAL
